population	n_pop	k_folded	count
eas	39700	8822	0
eas	39700	8823	0
eas	39700	8824	0
eas	39700	8825	0
eas	39700	8826	0
eas	39700	8827	0
eas	39700	8828	0
eas	39700	8829	0
eas	39700	8830	0
eas	39700	8831	0
eas	39700	8832	0
eas	39700	8833	0
eas	39700	8834	0
eas	39700	8835	0
eas	39700	8836	0
eas	39700	8837	0
eas	39700	8838	0
eas	39700	8839	0
eas	39700	8840	0
eas	39700	8841	0
eas	39700	8842	0
eas	39700	8843	0
eas	39700	8844	0
eas	39700	8845	0
eas	39700	8846	0
eas	39700	8847	0
eas	39700	8848	0
eas	39700	8849	0
eas	39700	8850	0
eas	39700	8851	0
eas	39700	8852	0
eas	39700	8853	0
eas	39700	8854	0
eas	39700	8855	0
eas	39700	8856	0
eas	39700	8857	0
eas	39700	8858	0
eas	39700	8859	0
eas	39700	8860	0
eas	39700	8861	0
eas	39700	8862	0
eas	39700	8863	0
eas	39700	8864	0
eas	39700	8865	0
eas	39700	8866	0
eas	39700	8867	0
eas	39700	8868	0
eas	39700	8869	0
eas	39700	8870	0
eas	39700	8871	0
eas	39700	8872	0
eas	39700	8873	0
eas	39700	8874	0
eas	39700	8875	0
eas	39700	8876	0
eas	39700	8877	0
eas	39700	8878	0
eas	39700	8879	0
eas	39700	8880	0
eas	39700	8881	0
eas	39700	8882	0
eas	39700	8883	0
eas	39700	8884	0
eas	39700	8885	0
eas	39700	8886	0
eas	39700	8887	0
eas	39700	8888	0
eas	39700	8889	0
eas	39700	8890	0
eas	39700	8891	0
eas	39700	8892	0
eas	39700	8893	0
eas	39700	8894	0
eas	39700	8895	0
eas	39700	8896	0
eas	39700	8897	0
eas	39700	8898	0
eas	39700	8899	0
eas	39700	8900	0
eas	39700	8901	0
eas	39700	8902	0
eas	39700	8903	0
eas	39700	8904	0
eas	39700	8905	0
eas	39700	8906	0
eas	39700	8907	0
eas	39700	8908	0
eas	39700	8909	0
eas	39700	8910	0
eas	39700	8911	0
eas	39700	8912	0
eas	39700	8913	0
eas	39700	8914	0
eas	39700	8915	0
eas	39700	8916	0
eas	39700	8917	0
eas	39700	8918	0
eas	39700	8919	0
eas	39700	8920	0
eas	39700	8921	0
eas	39700	8922	0
eas	39700	8923	0
eas	39700	8924	0
eas	39700	8925	0
eas	39700	8926	0
eas	39700	8927	0
eas	39700	8928	0
eas	39700	8929	0
eas	39700	8930	0
eas	39700	8931	0
eas	39700	8932	0
eas	39700	8933	0
eas	39700	8934	0
eas	39700	8935	0
eas	39700	8936	0
eas	39700	8937	0
eas	39700	8938	0
eas	39700	8939	0
eas	39700	8940	0
eas	39700	8941	0
eas	39700	8942	0
eas	39700	8943	0
eas	39700	8944	0
eas	39700	8945	0
eas	39700	8946	0
eas	39700	8947	0
eas	39700	8948	0
eas	39700	8949	0
eas	39700	8950	0
eas	39700	8951	0
eas	39700	8952	0
eas	39700	8953	0
eas	39700	8954	0
eas	39700	8955	0
eas	39700	8956	0
eas	39700	8957	0
eas	39700	8958	0
eas	39700	8959	0
eas	39700	8960	0
eas	39700	8961	0
eas	39700	8962	0
eas	39700	8963	0
eas	39700	8964	0
eas	39700	8965	0
eas	39700	8966	0
eas	39700	8967	0
eas	39700	8968	0
eas	39700	8969	0
eas	39700	8970	0
eas	39700	8971	0
eas	39700	8972	0
eas	39700	8973	0
eas	39700	8974	0
eas	39700	8975	0
eas	39700	8976	0
eas	39700	8977	0
eas	39700	8978	0
eas	39700	8979	0
eas	39700	8980	0
eas	39700	8981	0
eas	39700	8982	0
eas	39700	8983	0
eas	39700	8984	0
eas	39700	8985	0
eas	39700	8986	0
eas	39700	8987	0
eas	39700	8988	0
eas	39700	8989	0
eas	39700	8990	0
eas	39700	8991	0
eas	39700	8992	0
eas	39700	8993	0
eas	39700	8994	0
eas	39700	8995	0
eas	39700	8996	0
eas	39700	8997	0
eas	39700	8998	0
eas	39700	8999	0
eas	39700	9000	0
eas	39700	9001	0
eas	39700	9002	0
eas	39700	9003	0
eas	39700	9004	0
eas	39700	9005	0
eas	39700	9006	0
eas	39700	9007	0
eas	39700	9008	0
eas	39700	9009	0
eas	39700	9010	0
eas	39700	9011	0
eas	39700	9012	0
eas	39700	9013	0
eas	39700	9014	0
eas	39700	9015	0
eas	39700	9016	0
eas	39700	9017	0
eas	39700	9018	0
eas	39700	9019	0
eas	39700	9020	0
eas	39700	9021	0
eas	39700	9022	0
eas	39700	9023	0
eas	39700	9024	0
eas	39700	9025	0
eas	39700	9026	0
eas	39700	9027	0
eas	39700	9028	0
eas	39700	9029	0
eas	39700	9030	0
eas	39700	9031	0
eas	39700	9032	0
eas	39700	9033	0
eas	39700	9034	0
eas	39700	9035	0
eas	39700	9036	0
eas	39700	9037	0
eas	39700	9038	0
eas	39700	9039	0
eas	39700	9040	0
eas	39700	9041	0
eas	39700	9042	0
eas	39700	9043	0
eas	39700	9044	0
eas	39700	9045	0
eas	39700	9046	0
eas	39700	9047	0
eas	39700	9048	0
eas	39700	9049	0
eas	39700	9050	0
eas	39700	9051	0
eas	39700	9052	0
eas	39700	9053	0
eas	39700	9054	0
eas	39700	9055	0
eas	39700	9056	0
eas	39700	9057	0
eas	39700	9058	0
eas	39700	9059	0
eas	39700	9060	0
eas	39700	9061	0
eas	39700	9062	0
eas	39700	9063	0
eas	39700	9064	0
eas	39700	9065	0
eas	39700	9066	0
eas	39700	9067	0
eas	39700	9068	0
eas	39700	9069	0
eas	39700	9070	0
eas	39700	9071	0
eas	39700	9072	0
eas	39700	9073	0
eas	39700	9074	0
eas	39700	9075	0
eas	39700	9076	0
eas	39700	9077	0
eas	39700	9078	0
eas	39700	9079	0
eas	39700	9080	0
eas	39700	9081	0
eas	39700	9082	0
eas	39700	9083	0
eas	39700	9084	0
eas	39700	9085	0
eas	39700	9086	0
eas	39700	9087	0
eas	39700	9088	0
eas	39700	9089	0
eas	39700	9090	0
eas	39700	9091	0
eas	39700	9092	0
eas	39700	9093	0
eas	39700	9094	0
eas	39700	9095	0
eas	39700	9096	0
eas	39700	9097	0
eas	39700	9098	0
eas	39700	9099	0
eas	39700	9100	0
eas	39700	9101	0
eas	39700	9102	0
eas	39700	9103	0
eas	39700	9104	0
eas	39700	9105	0
eas	39700	9106	0
eas	39700	9107	0
eas	39700	9108	0
eas	39700	9109	0
eas	39700	9110	0
eas	39700	9111	0
eas	39700	9112	0
eas	39700	9113	0
eas	39700	9114	0
eas	39700	9115	0
eas	39700	9116	0
eas	39700	9117	0
eas	39700	9118	0
eas	39700	9119	0
eas	39700	9120	0
eas	39700	9121	0
eas	39700	9122	0
eas	39700	9123	0
eas	39700	9124	0
eas	39700	9125	0
eas	39700	9126	0
eas	39700	9127	0
eas	39700	9128	0
eas	39700	9129	0
eas	39700	9130	0
eas	39700	9131	0
eas	39700	9132	0
eas	39700	9133	0
eas	39700	9134	0
eas	39700	9135	0
eas	39700	9136	0
eas	39700	9137	0
eas	39700	9138	0
eas	39700	9139	0
eas	39700	9140	0
eas	39700	9141	0
eas	39700	9142	0
eas	39700	9143	0
eas	39700	9144	0
eas	39700	9145	0
eas	39700	9146	0
eas	39700	9147	0
eas	39700	9148	0
eas	39700	9149	0
eas	39700	9150	0
eas	39700	9151	0
eas	39700	9152	0
eas	39700	9153	0
eas	39700	9154	0
eas	39700	9155	0
eas	39700	9156	0
eas	39700	9157	0
eas	39700	9158	0
eas	39700	9159	0
eas	39700	9160	0
eas	39700	9161	0
eas	39700	9162	0
eas	39700	9163	0
eas	39700	9164	0
eas	39700	9165	0
eas	39700	9166	0
eas	39700	9167	0
eas	39700	9168	0
eas	39700	9169	0
eas	39700	9170	0
eas	39700	9171	0
eas	39700	9172	0
eas	39700	9173	0
eas	39700	9174	0
eas	39700	9175	0
eas	39700	9176	0
eas	39700	9177	0
eas	39700	9178	0
eas	39700	9179	0
eas	39700	9180	0
eas	39700	9181	0
eas	39700	9182	0
eas	39700	9183	0
eas	39700	9184	0
eas	39700	9185	0
eas	39700	9186	0
eas	39700	9187	0
eas	39700	9188	0
eas	39700	9189	0
eas	39700	9190	0
eas	39700	9191	0
eas	39700	9192	0
eas	39700	9193	0
eas	39700	9194	0
eas	39700	9195	0
eas	39700	9196	0
eas	39700	9197	0
eas	39700	9198	0
eas	39700	9199	0
eas	39700	9200	0
eas	39700	9201	0
eas	39700	9202	0
eas	39700	9203	0
eas	39700	9204	0
eas	39700	9205	0
eas	39700	9206	0
eas	39700	9207	0
eas	39700	9208	0
eas	39700	9209	0
eas	39700	9210	0
eas	39700	9211	0
eas	39700	9212	0
eas	39700	9213	0
eas	39700	9214	0
eas	39700	9215	0
eas	39700	9216	0
eas	39700	9217	0
eas	39700	9218	0
eas	39700	9219	0
eas	39700	9220	0
eas	39700	9221	0
eas	39700	9222	0
eas	39700	9223	0
eas	39700	9224	0
eas	39700	9225	0
eas	39700	9226	0
eas	39700	9227	0
eas	39700	9228	0
eas	39700	9229	0
eas	39700	9230	0
eas	39700	9231	0
eas	39700	9232	0
eas	39700	9233	0
eas	39700	9234	0
eas	39700	9235	0
eas	39700	9236	0
eas	39700	9237	0
eas	39700	9238	0
eas	39700	9239	0
eas	39700	9240	0
eas	39700	9241	0
eas	39700	9242	0
eas	39700	9243	0
eas	39700	9244	0
eas	39700	9245	0
eas	39700	9246	0
eas	39700	9247	0
eas	39700	9248	0
eas	39700	9249	0
eas	39700	9250	0
eas	39700	9251	0
eas	39700	9252	0
eas	39700	9253	0
eas	39700	9254	0
eas	39700	9255	0
eas	39700	9256	0
eas	39700	9257	0
eas	39700	9258	0
eas	39700	9259	0
eas	39700	9260	0
eas	39700	9261	0
eas	39700	9262	0
eas	39700	9263	0
eas	39700	9264	0
eas	39700	9265	0
eas	39700	9266	0
eas	39700	9267	0
eas	39700	9268	0
eas	39700	9269	0
eas	39700	9270	0
eas	39700	9271	0
eas	39700	9272	0
eas	39700	9273	0
eas	39700	9274	0
eas	39700	9275	0
eas	39700	9276	0
eas	39700	9277	0
eas	39700	9278	0
eas	39700	9279	0
eas	39700	9280	0
eas	39700	9281	0
eas	39700	9282	0
eas	39700	9283	0
eas	39700	9284	0
eas	39700	9285	0
eas	39700	9286	0
eas	39700	9287	0
eas	39700	9288	0
eas	39700	9289	0
eas	39700	9290	0
eas	39700	9291	0
eas	39700	9292	0
eas	39700	9293	0
eas	39700	9294	0
eas	39700	9295	0
eas	39700	9296	0
eas	39700	9297	0
eas	39700	9298	0
eas	39700	9299	0
eas	39700	9300	0
eas	39700	9301	0
eas	39700	9302	0
eas	39700	9303	0
eas	39700	9304	0
eas	39700	9305	0
eas	39700	9306	0
eas	39700	9307	0
eas	39700	9308	0
eas	39700	9309	0
eas	39700	9310	0
eas	39700	9311	0
eas	39700	9312	0
eas	39700	9313	0
eas	39700	9314	0
eas	39700	9315	0
eas	39700	9316	0
eas	39700	9317	0
eas	39700	9318	0
eas	39700	9319	0
eas	39700	9320	0
eas	39700	9321	0
eas	39700	9322	0
eas	39700	9323	0
eas	39700	9324	0
eas	39700	9325	0
eas	39700	9326	0
eas	39700	9327	0
eas	39700	9328	0
eas	39700	9329	0
eas	39700	9330	0
eas	39700	9331	0
eas	39700	9332	0
eas	39700	9333	0
eas	39700	9334	0
eas	39700	9335	0
eas	39700	9336	0
eas	39700	9337	0
eas	39700	9338	0
eas	39700	9339	0
eas	39700	9340	0
eas	39700	9341	0
eas	39700	9342	0
eas	39700	9343	0
eas	39700	9344	0
eas	39700	9345	0
eas	39700	9346	0
eas	39700	9347	0
eas	39700	9348	0
eas	39700	9349	0
eas	39700	9350	0
eas	39700	9351	0
eas	39700	9352	0
eas	39700	9353	0
eas	39700	9354	0
eas	39700	9355	0
eas	39700	9356	0
eas	39700	9357	0
eas	39700	9358	0
eas	39700	9359	0
eas	39700	9360	0
eas	39700	9361	0
eas	39700	9362	0
eas	39700	9363	0
eas	39700	9364	0
eas	39700	9365	0
eas	39700	9366	0
eas	39700	9367	0
eas	39700	9368	0
eas	39700	9369	0
eas	39700	9370	0
eas	39700	9371	0
eas	39700	9372	0
eas	39700	9373	0
eas	39700	9374	0
eas	39700	9375	0
eas	39700	9376	0
eas	39700	9377	0
eas	39700	9378	0
eas	39700	9379	0
eas	39700	9380	0
eas	39700	9381	0
eas	39700	9382	0
eas	39700	9383	0
eas	39700	9384	0
eas	39700	9385	0
eas	39700	9386	0
eas	39700	9387	0
eas	39700	9388	0
eas	39700	9389	0
eas	39700	9390	0
eas	39700	9391	0
eas	39700	9392	0
eas	39700	9393	0
eas	39700	9394	0
eas	39700	9395	0
eas	39700	9396	0
eas	39700	9397	0
eas	39700	9398	0
eas	39700	9399	0
eas	39700	9400	0
eas	39700	9401	0
eas	39700	9402	0
eas	39700	9403	0
eas	39700	9404	0
eas	39700	9405	0
eas	39700	9406	0
eas	39700	9407	0
eas	39700	9408	0
eas	39700	9409	0
eas	39700	9410	0
eas	39700	9411	0
eas	39700	9412	0
eas	39700	9413	0
eas	39700	9414	0
eas	39700	9415	0
eas	39700	9416	0
eas	39700	9417	0
eas	39700	9418	0
eas	39700	9419	0
eas	39700	9420	0
eas	39700	9421	0
eas	39700	9422	0
eas	39700	9423	0
eas	39700	9424	0
eas	39700	9425	0
eas	39700	9426	0
eas	39700	9427	0
eas	39700	9428	0
eas	39700	9429	0
eas	39700	9430	0
eas	39700	9431	0
eas	39700	9432	0
eas	39700	9433	0
eas	39700	9434	0
eas	39700	9435	0
eas	39700	9436	0
eas	39700	9437	0
eas	39700	9438	0
eas	39700	9439	0
eas	39700	9440	0
eas	39700	9441	0
eas	39700	9442	0
eas	39700	9443	0
eas	39700	9444	0
eas	39700	9445	0
eas	39700	9446	0
eas	39700	9447	0
eas	39700	9448	0
eas	39700	9449	0
eas	39700	9450	0
eas	39700	9451	0
eas	39700	9452	0
eas	39700	9453	0
eas	39700	9454	0
eas	39700	9455	0
eas	39700	9456	0
eas	39700	9457	0
eas	39700	9458	0
eas	39700	9459	0
eas	39700	9460	0
eas	39700	9461	0
eas	39700	9462	0
eas	39700	9463	0
eas	39700	9464	0
eas	39700	9465	0
eas	39700	9466	0
eas	39700	9467	0
eas	39700	9468	0
eas	39700	9469	0
eas	39700	9470	0
eas	39700	9471	0
eas	39700	9472	0
eas	39700	9473	0
eas	39700	9474	0
eas	39700	9475	0
eas	39700	9476	0
eas	39700	9477	0
eas	39700	9478	0
eas	39700	9479	0
eas	39700	9480	0
eas	39700	9481	0
eas	39700	9482	0
eas	39700	9483	0
eas	39700	9484	0
eas	39700	9485	0
eas	39700	9486	0
eas	39700	9487	0
eas	39700	9488	0
eas	39700	9489	0
eas	39700	9490	0
eas	39700	9491	0
eas	39700	9492	0
eas	39700	9493	0
eas	39700	9494	0
eas	39700	9495	0
eas	39700	9496	0
eas	39700	9497	0
eas	39700	9498	0
eas	39700	9499	0
eas	39700	9500	0
eas	39700	9501	0
eas	39700	9502	0
eas	39700	9503	0
eas	39700	9504	0
eas	39700	9505	0
eas	39700	9506	0
eas	39700	9507	0
eas	39700	9508	0
eas	39700	9509	0
eas	39700	9510	0
eas	39700	9511	0
eas	39700	9512	0
eas	39700	9513	0
eas	39700	9514	0
eas	39700	9515	0
eas	39700	9516	0
eas	39700	9517	0
eas	39700	9518	0
eas	39700	9519	0
eas	39700	9520	0
eas	39700	9521	0
eas	39700	9522	0
eas	39700	9523	0
eas	39700	9524	0
eas	39700	9525	0
eas	39700	9526	0
eas	39700	9527	0
eas	39700	9528	0
eas	39700	9529	0
eas	39700	9530	0
eas	39700	9531	0
eas	39700	9532	0
eas	39700	9533	0
eas	39700	9534	0
eas	39700	9535	0
eas	39700	9536	0
eas	39700	9537	0
eas	39700	9538	0
eas	39700	9539	0
eas	39700	9540	0
eas	39700	9541	0
eas	39700	9542	0
eas	39700	9543	0
eas	39700	9544	0
eas	39700	9545	0
eas	39700	9546	0
eas	39700	9547	0
eas	39700	9548	0
eas	39700	9549	0
eas	39700	9550	0
eas	39700	9551	0
eas	39700	9552	0
eas	39700	9553	0
eas	39700	9554	0
eas	39700	9555	0
eas	39700	9556	0
eas	39700	9557	0
eas	39700	9558	0
eas	39700	9559	0
eas	39700	9560	0
eas	39700	9561	0
eas	39700	9562	0
eas	39700	9563	0
eas	39700	9564	0
eas	39700	9565	0
eas	39700	9566	0
eas	39700	9567	0
eas	39700	9568	0
eas	39700	9569	0
eas	39700	9570	0
eas	39700	9571	0
eas	39700	9572	0
eas	39700	9573	0
eas	39700	9574	0
eas	39700	9575	0
eas	39700	9576	0
eas	39700	9577	0
eas	39700	9578	0
eas	39700	9579	0
eas	39700	9580	0
eas	39700	9581	0
eas	39700	9582	0
eas	39700	9583	0
eas	39700	9584	0
eas	39700	9585	0
eas	39700	9586	0
eas	39700	9587	0
eas	39700	9588	0
eas	39700	9589	0
eas	39700	9590	0
eas	39700	9591	0
eas	39700	9592	0
eas	39700	9593	0
eas	39700	9594	0
eas	39700	9595	0
eas	39700	9596	0
eas	39700	9597	0
eas	39700	9598	0
eas	39700	9599	0
eas	39700	9600	0
eas	39700	9601	0
eas	39700	9602	0
eas	39700	9603	0
eas	39700	9604	0
eas	39700	9605	0
eas	39700	9606	0
eas	39700	9607	0
eas	39700	9608	0
eas	39700	9609	0
eas	39700	9610	0
eas	39700	9611	0
eas	39700	9612	0
eas	39700	9613	0
eas	39700	9614	0
eas	39700	9615	0
eas	39700	9616	0
eas	39700	9617	0
eas	39700	9618	0
eas	39700	9619	0
eas	39700	9620	0
eas	39700	9621	0
eas	39700	9622	0
eas	39700	9623	0
eas	39700	9624	0
eas	39700	9625	0
eas	39700	9626	0
eas	39700	9627	0
eas	39700	9628	0
eas	39700	9629	0
eas	39700	9630	0
eas	39700	9631	0
eas	39700	9632	0
eas	39700	9633	0
eas	39700	9634	0
eas	39700	9635	0
eas	39700	9636	0
eas	39700	9637	0
eas	39700	9638	0
eas	39700	9639	0
eas	39700	9640	0
eas	39700	9641	0
eas	39700	9642	0
eas	39700	9643	0
eas	39700	9644	0
eas	39700	9645	0
eas	39700	9646	0
eas	39700	9647	0
eas	39700	9648	0
eas	39700	9649	0
eas	39700	9650	0
eas	39700	9651	0
eas	39700	9652	0
eas	39700	9653	0
eas	39700	9654	0
eas	39700	9655	0
eas	39700	9656	0
eas	39700	9657	0
eas	39700	9658	0
eas	39700	9659	0
eas	39700	9660	0
eas	39700	9661	0
eas	39700	9662	0
eas	39700	9663	0
eas	39700	9664	0
eas	39700	9665	0
eas	39700	9666	0
eas	39700	9667	0
eas	39700	9668	0
eas	39700	9669	0
eas	39700	9670	0
eas	39700	9671	0
eas	39700	9672	0
eas	39700	9673	0
eas	39700	9674	0
eas	39700	9675	0
eas	39700	9676	0
eas	39700	9677	0
eas	39700	9678	0
eas	39700	9679	0
eas	39700	9680	0
eas	39700	9681	0
eas	39700	9682	0
eas	39700	9683	0
eas	39700	9684	0
eas	39700	9685	0
eas	39700	9686	0
eas	39700	9687	0
eas	39700	9688	0
eas	39700	9689	0
eas	39700	9690	0
eas	39700	9691	0
eas	39700	9692	0
eas	39700	9693	0
eas	39700	9694	0
eas	39700	9695	0
eas	39700	9696	0
eas	39700	9697	0
eas	39700	9698	0
eas	39700	9699	0
eas	39700	9700	0
eas	39700	9701	0
eas	39700	9702	0
eas	39700	9703	0
eas	39700	9704	0
eas	39700	9705	0
eas	39700	9706	0
eas	39700	9707	0
eas	39700	9708	0
eas	39700	9709	0
eas	39700	9710	0
eas	39700	9711	0
eas	39700	9712	0
eas	39700	9713	0
eas	39700	9714	0
eas	39700	9715	0
eas	39700	9716	0
eas	39700	9717	0
eas	39700	9718	0
eas	39700	9719	0
eas	39700	9720	0
eas	39700	9721	0
eas	39700	9722	0
eas	39700	9723	0
eas	39700	9724	0
eas	39700	9725	0
eas	39700	9726	0
eas	39700	9727	0
eas	39700	9728	0
eas	39700	9729	0
eas	39700	9730	0
eas	39700	9731	0
eas	39700	9732	0
eas	39700	9733	0
eas	39700	9734	0
eas	39700	9735	0
eas	39700	9736	0
eas	39700	9737	0
eas	39700	9738	0
eas	39700	9739	0
eas	39700	9740	0
eas	39700	9741	0
eas	39700	9742	0
eas	39700	9743	0
eas	39700	9744	0
eas	39700	9745	0
eas	39700	9746	0
eas	39700	9747	0
eas	39700	9748	0
eas	39700	9749	0
eas	39700	9750	0
eas	39700	9751	0
eas	39700	9752	0
eas	39700	9753	0
eas	39700	9754	0
eas	39700	9755	0
eas	39700	9756	0
eas	39700	9757	0
eas	39700	9758	0
eas	39700	9759	0
eas	39700	9760	0
eas	39700	9761	0
eas	39700	9762	0
eas	39700	9763	0
eas	39700	9764	0
eas	39700	9765	0
eas	39700	9766	0
eas	39700	9767	0
eas	39700	9768	0
eas	39700	9769	0
eas	39700	9770	0
eas	39700	9771	0
eas	39700	9772	0
eas	39700	9773	0
eas	39700	9774	0
eas	39700	9775	0
eas	39700	9776	0
eas	39700	9777	0
eas	39700	9778	0
eas	39700	9779	0
eas	39700	9780	0
eas	39700	9781	0
eas	39700	9782	0
eas	39700	9783	0
eas	39700	9784	0
eas	39700	9785	0
eas	39700	9786	0
eas	39700	9787	0
eas	39700	9788	0
eas	39700	9789	0
eas	39700	9790	0
eas	39700	9791	0
eas	39700	9792	0
eas	39700	9793	0
eas	39700	9794	0
eas	39700	9795	0
eas	39700	9796	0
eas	39700	9797	0
eas	39700	9798	0
eas	39700	9799	0
eas	39700	9800	0
eas	39700	9801	0
eas	39700	9802	0
eas	39700	9803	0
eas	39700	9804	0
eas	39700	9805	0
eas	39700	9806	0
eas	39700	9807	0
eas	39700	9808	0
eas	39700	9809	0
eas	39700	9810	0
eas	39700	9811	0
eas	39700	9812	0
eas	39700	9813	0
eas	39700	9814	0
eas	39700	9815	0
eas	39700	9816	0
eas	39700	9817	0
eas	39700	9818	0
eas	39700	9819	0
eas	39700	9820	0
eas	39700	9821	0
eas	39700	9822	0
eas	39700	9823	0
eas	39700	9824	0
eas	39700	9825	0
eas	39700	9826	0
eas	39700	9827	0
eas	39700	9828	0
eas	39700	9829	0
eas	39700	9830	0
eas	39700	9831	0
eas	39700	9832	0
eas	39700	9833	0
eas	39700	9834	0
eas	39700	9835	0
eas	39700	9836	0
eas	39700	9837	0
eas	39700	9838	0
eas	39700	9839	0
eas	39700	9840	0
eas	39700	9841	0
eas	39700	9842	0
eas	39700	9843	0
eas	39700	9844	0
eas	39700	9845	0
eas	39700	9846	0
eas	39700	9847	0
eas	39700	9848	0
eas	39700	9849	0
eas	39700	9850	0
eas	39700	9851	0
eas	39700	9852	0
eas	39700	9853	0
eas	39700	9854	0
eas	39700	9855	0
eas	39700	9856	0
eas	39700	9857	0
eas	39700	9858	0
eas	39700	9859	0
eas	39700	9860	0
eas	39700	9861	0
eas	39700	9862	0
eas	39700	9863	0
eas	39700	9864	0
eas	39700	9865	0
eas	39700	9866	0
eas	39700	9867	0
eas	39700	9868	0
eas	39700	9869	0
eas	39700	9870	0
eas	39700	9871	0
eas	39700	9872	0
eas	39700	9873	0
eas	39700	9874	0
eas	39700	9875	0
eas	39700	9876	0
eas	39700	9877	0
eas	39700	9878	0
eas	39700	9879	0
eas	39700	9880	0
eas	39700	9881	0
eas	39700	9882	0
eas	39700	9883	0
eas	39700	9884	0
eas	39700	9885	0
eas	39700	9886	0
eas	39700	9887	0
eas	39700	9888	0
eas	39700	9889	0
eas	39700	9890	0
eas	39700	9891	0
eas	39700	9892	0
eas	39700	9893	0
eas	39700	9894	0
eas	39700	9895	0
eas	39700	9896	0
eas	39700	9897	0
eas	39700	9898	0
eas	39700	9899	0
eas	39700	9900	0
eas	39700	9901	0
eas	39700	9902	0
eas	39700	9903	0
eas	39700	9904	0
eas	39700	9905	0
eas	39700	9906	0
eas	39700	9907	0
eas	39700	9908	0
eas	39700	9909	0
eas	39700	9910	0
eas	39700	9911	0
eas	39700	9912	0
eas	39700	9913	0
eas	39700	9914	0
eas	39700	9915	0
eas	39700	9916	0
eas	39700	9917	0
eas	39700	9918	0
eas	39700	9919	0
eas	39700	9920	0
eas	39700	9921	0
eas	39700	9922	0
eas	39700	9923	0
eas	39700	9924	0
eas	39700	9925	0
eas	39700	9926	0
eas	39700	9927	0
eas	39700	9928	0
eas	39700	9929	0
eas	39700	9930	0
eas	39700	9931	0
eas	39700	9932	0
eas	39700	9933	0
eas	39700	9934	0
eas	39700	9935	0
eas	39700	9936	0
eas	39700	9937	0
eas	39700	9938	0
eas	39700	9939	0
eas	39700	9940	0
eas	39700	9941	0
eas	39700	9942	0
eas	39700	9943	0
eas	39700	9944	0
eas	39700	9945	0
eas	39700	9946	0
eas	39700	9947	0
eas	39700	9948	0
eas	39700	9949	0
eas	39700	9950	0
eas	39700	9951	0
eas	39700	9952	0
eas	39700	9953	0
eas	39700	9954	0
eas	39700	9955	0
eas	39700	9956	0
eas	39700	9957	0
eas	39700	9958	0
eas	39700	9959	0
eas	39700	9960	0
eas	39700	9961	0
eas	39700	9962	0
eas	39700	9963	0
eas	39700	9964	0
eas	39700	9965	0
eas	39700	9966	0
eas	39700	9967	0
eas	39700	9968	0
eas	39700	9969	0
eas	39700	9970	0
eas	39700	9971	0
eas	39700	9972	0
eas	39700	9973	0
eas	39700	9974	0
eas	39700	9975	0
eas	39700	9976	0
eas	39700	9977	0
eas	39700	9978	0
eas	39700	9979	0
eas	39700	9980	0
eas	39700	9981	0
eas	39700	9982	0
eas	39700	9983	0
eas	39700	9984	0
eas	39700	9985	0
eas	39700	9986	0
eas	39700	9987	0
eas	39700	9988	0
eas	39700	9989	0
eas	39700	9990	0
eas	39700	9991	0
eas	39700	9992	0
eas	39700	9993	0
eas	39700	9994	0
eas	39700	9995	0
eas	39700	9996	0
eas	39700	9997	0
eas	39700	9998	0
eas	39700	9999	0
eas	39700	10000	0
eas	39700	10001	0
eas	39700	10002	0
eas	39700	10003	0
eas	39700	10004	0
eas	39700	10005	0
eas	39700	10006	0
eas	39700	10007	0
eas	39700	10008	0
eas	39700	10009	0
eas	39700	10010	0
eas	39700	10011	0
eas	39700	10012	0
eas	39700	10013	0
eas	39700	10014	0
eas	39700	10015	0
eas	39700	10016	0
eas	39700	10017	0
eas	39700	10018	0
eas	39700	10019	0
eas	39700	10020	0
eas	39700	10021	0
eas	39700	10022	0
eas	39700	10023	0
eas	39700	10024	0
eas	39700	10025	0
eas	39700	10026	0
eas	39700	10027	0
eas	39700	10028	0
eas	39700	10029	0
eas	39700	10030	0
eas	39700	10031	0
eas	39700	10032	0
eas	39700	10033	0
eas	39700	10034	0
eas	39700	10035	0
eas	39700	10036	0
eas	39700	10037	0
eas	39700	10038	0
eas	39700	10039	0
eas	39700	10040	0
eas	39700	10041	0
eas	39700	10042	0
eas	39700	10043	0
eas	39700	10044	0
eas	39700	10045	0
eas	39700	10046	0
eas	39700	10047	0
eas	39700	10048	0
eas	39700	10049	0
eas	39700	10050	0
eas	39700	10051	0
eas	39700	10052	0
eas	39700	10053	0
eas	39700	10054	0
eas	39700	10055	0
eas	39700	10056	0
eas	39700	10057	0
eas	39700	10058	0
eas	39700	10059	0
eas	39700	10060	0
eas	39700	10061	0
eas	39700	10062	0
eas	39700	10063	0
eas	39700	10064	0
eas	39700	10065	0
eas	39700	10066	0
eas	39700	10067	0
eas	39700	10068	0
eas	39700	10069	0
eas	39700	10070	0
eas	39700	10071	0
eas	39700	10072	0
eas	39700	10073	0
eas	39700	10074	0
eas	39700	10075	0
eas	39700	10076	0
eas	39700	10077	0
eas	39700	10078	0
eas	39700	10079	0
eas	39700	10080	0
eas	39700	10081	0
eas	39700	10082	0
eas	39700	10083	0
eas	39700	10084	0
eas	39700	10085	0
eas	39700	10086	0
eas	39700	10087	0
eas	39700	10088	0
eas	39700	10089	0
eas	39700	10090	0
eas	39700	10091	0
eas	39700	10092	0
