population	n_pop	k_folded	count
afr	33480	8638	0
afr	33480	8639	0
afr	33480	8640	0
afr	33480	8641	0
afr	33480	8642	0
afr	33480	8643	0
afr	33480	8644	0
afr	33480	8645	0
afr	33480	8646	0
afr	33480	8647	0
afr	33480	8648	0
afr	33480	8649	0
afr	33480	8650	0
afr	33480	8651	0
afr	33480	8652	0
afr	33480	8653	0
afr	33480	8654	0
afr	33480	8655	0
afr	33480	8656	0
afr	33480	8657	0
afr	33480	8658	0
afr	33480	8659	0
afr	33480	8660	0
afr	33480	8661	0
afr	33480	8662	0
afr	33480	8663	0
afr	33480	8664	0
afr	33480	8665	0
afr	33480	8666	0
afr	33480	8667	0
afr	33480	8668	0
afr	33480	8669	0
afr	33480	8670	0
afr	33480	8671	0
afr	33480	8672	0
afr	33480	8673	0
afr	33480	8674	0
afr	33480	8675	0
afr	33480	8676	0
afr	33480	8677	0
afr	33480	8678	0
afr	33480	8679	0
afr	33480	8680	0
afr	33480	8681	0
afr	33480	8682	0
afr	33480	8683	0
afr	33480	8684	0
afr	33480	8685	0
afr	33480	8686	0
afr	33480	8687	0
afr	33480	8688	0
afr	33480	8689	0
afr	33480	8690	0
afr	33480	8691	0
afr	33480	8692	0
afr	33480	8693	0
afr	33480	8694	0
afr	33480	8695	0
afr	33480	8696	0
afr	33480	8697	0
afr	33480	8698	0
afr	33480	8699	0
afr	33480	8700	0
afr	33480	8701	0
afr	33480	8702	0
afr	33480	8703	0
afr	33480	8704	0
afr	33480	8705	0
afr	33480	8706	0
afr	33480	8707	0
afr	33480	8708	0
afr	33480	8709	0
afr	33480	8710	0
afr	33480	8711	0
afr	33480	8712	0
afr	33480	8713	0
afr	33480	8714	0
afr	33480	8715	0
afr	33480	8716	0
afr	33480	8717	0
afr	33480	8718	0
afr	33480	8719	0
afr	33480	8720	0
afr	33480	8721	0
afr	33480	8722	0
afr	33480	8723	0
afr	33480	8724	0
afr	33480	8725	0
afr	33480	8726	0
afr	33480	8727	0
afr	33480	8728	0
afr	33480	8729	0
afr	33480	8730	0
afr	33480	8731	0
afr	33480	8732	0
afr	33480	8733	0
afr	33480	8734	0
afr	33480	8735	0
afr	33480	8736	0
afr	33480	8737	0
afr	33480	8738	0
afr	33480	8739	0
afr	33480	8740	0
afr	33480	8741	0
afr	33480	8742	0
afr	33480	8743	0
afr	33480	8744	0
afr	33480	8745	0
afr	33480	8746	0
afr	33480	8747	0
afr	33480	8748	0
afr	33480	8749	0
afr	33480	8750	0
afr	33480	8751	0
afr	33480	8752	0
afr	33480	8753	0
afr	33480	8754	0
afr	33480	8755	0
afr	33480	8756	0
afr	33480	8757	0
afr	33480	8758	0
afr	33480	8759	0
afr	33480	8760	0
afr	33480	8761	0
afr	33480	8762	0
afr	33480	8763	0
afr	33480	8764	0
afr	33480	8765	0
afr	33480	8766	0
afr	33480	8767	0
afr	33480	8768	0
afr	33480	8769	0
afr	33480	8770	0
afr	33480	8771	0
afr	33480	8772	0
afr	33480	8773	0
afr	33480	8774	0
afr	33480	8775	0
afr	33480	8776	0
afr	33480	8777	0
afr	33480	8778	0
afr	33480	8779	0
afr	33480	8780	0
afr	33480	8781	0
afr	33480	8782	0
afr	33480	8783	0
afr	33480	8784	0
afr	33480	8785	0
afr	33480	8786	0
afr	33480	8787	0
afr	33480	8788	0
afr	33480	8789	0
afr	33480	8790	0
afr	33480	8791	0
afr	33480	8792	0
afr	33480	8793	0
afr	33480	8794	0
afr	33480	8795	0
afr	33480	8796	0
afr	33480	8797	0
afr	33480	8798	0
afr	33480	8799	0
afr	33480	8800	0
afr	33480	8801	0
afr	33480	8802	0
afr	33480	8803	0
afr	33480	8804	0
afr	33480	8805	0
afr	33480	8806	0
afr	33480	8807	0
afr	33480	8808	0
afr	33480	8809	0
afr	33480	8810	0
afr	33480	8811	0
afr	33480	8812	0
afr	33480	8813	0
afr	33480	8814	0
afr	33480	8815	0
afr	33480	8816	0
afr	33480	8817	0
afr	33480	8818	0
afr	33480	8819	0
afr	33480	8820	0
afr	33480	8821	0
afr	33480	8822	0
afr	33480	8823	0
afr	33480	8824	0
afr	33480	8825	0
afr	33480	8826	0
afr	33480	8827	0
afr	33480	8828	0
afr	33480	8829	0
afr	33480	8830	0
afr	33480	8831	0
afr	33480	8832	0
afr	33480	8833	0
afr	33480	8834	0
afr	33480	8835	0
afr	33480	8836	0
afr	33480	8837	0
afr	33480	8838	0
afr	33480	8839	0
afr	33480	8840	0
afr	33480	8841	0
afr	33480	8842	0
afr	33480	8843	0
afr	33480	8844	0
afr	33480	8845	0
afr	33480	8846	0
afr	33480	8847	0
afr	33480	8848	0
afr	33480	8849	0
afr	33480	8850	0
afr	33480	8851	0
afr	33480	8852	0
afr	33480	8853	0
afr	33480	8854	0
afr	33480	8855	0
afr	33480	8856	0
afr	33480	8857	0
afr	33480	8858	0
afr	33480	8859	0
afr	33480	8860	0
afr	33480	8861	0
afr	33480	8862	0
afr	33480	8863	0
afr	33480	8864	0
afr	33480	8865	0
afr	33480	8866	0
afr	33480	8867	0
afr	33480	8868	0
afr	33480	8869	0
afr	33480	8870	0
afr	33480	8871	0
afr	33480	8872	0
afr	33480	8873	0
afr	33480	8874	0
afr	33480	8875	0
afr	33480	8876	0
afr	33480	8877	0
afr	33480	8878	0
afr	33480	8879	0
afr	33480	8880	0
afr	33480	8881	0
afr	33480	8882	0
afr	33480	8883	0
afr	33480	8884	0
afr	33480	8885	0
afr	33480	8886	0
afr	33480	8887	0
afr	33480	8888	0
afr	33480	8889	0
afr	33480	8890	0
afr	33480	8891	0
afr	33480	8892	0
afr	33480	8893	0
afr	33480	8894	0
afr	33480	8895	0
afr	33480	8896	0
afr	33480	8897	0
afr	33480	8898	0
afr	33480	8899	0
afr	33480	8900	0
afr	33480	8901	0
afr	33480	8902	0
afr	33480	8903	0
afr	33480	8904	0
afr	33480	8905	0
afr	33480	8906	0
afr	33480	8907	0
afr	33480	8908	0
afr	33480	8909	0
afr	33480	8910	0
afr	33480	8911	0
afr	33480	8912	0
afr	33480	8913	0
afr	33480	8914	0
afr	33480	8915	0
afr	33480	8916	0
afr	33480	8917	0
afr	33480	8918	0
afr	33480	8919	0
afr	33480	8920	0
afr	33480	8921	0
afr	33480	8922	0
afr	33480	8923	0
afr	33480	8924	0
afr	33480	8925	0
afr	33480	8926	0
afr	33480	8927	0
afr	33480	8928	0
afr	33480	8929	0
afr	33480	8930	0
afr	33480	8931	0
afr	33480	8932	0
afr	33480	8933	0
afr	33480	8934	0
afr	33480	8935	0
afr	33480	8936	0
afr	33480	8937	0
afr	33480	8938	0
afr	33480	8939	0
afr	33480	8940	0
afr	33480	8941	0
afr	33480	8942	0
afr	33480	8943	0
afr	33480	8944	0
afr	33480	8945	0
afr	33480	8946	0
afr	33480	8947	0
afr	33480	8948	0
afr	33480	8949	0
afr	33480	8950	0
afr	33480	8951	0
afr	33480	8952	0
afr	33480	8953	0
afr	33480	8954	0
afr	33480	8955	0
afr	33480	8956	0
afr	33480	8957	0
afr	33480	8958	0
afr	33480	8959	0
afr	33480	8960	0
afr	33480	8961	0
afr	33480	8962	0
afr	33480	8963	0
afr	33480	8964	0
afr	33480	8965	0
afr	33480	8966	0
afr	33480	8967	0
afr	33480	8968	0
afr	33480	8969	0
afr	33480	8970	0
afr	33480	8971	0
afr	33480	8972	0
afr	33480	8973	0
afr	33480	8974	0
afr	33480	8975	0
afr	33480	8976	0
afr	33480	8977	0
afr	33480	8978	0
afr	33480	8979	0
afr	33480	8980	0
afr	33480	8981	0
afr	33480	8982	0
afr	33480	8983	0
afr	33480	8984	0
afr	33480	8985	0
afr	33480	8986	0
afr	33480	8987	0
afr	33480	8988	0
afr	33480	8989	0
afr	33480	8990	0
afr	33480	8991	0
afr	33480	8992	0
afr	33480	8993	0
afr	33480	8994	0
afr	33480	8995	0
afr	33480	8996	0
afr	33480	8997	0
afr	33480	8998	0
afr	33480	8999	0
afr	33480	9000	0
afr	33480	9001	0
afr	33480	9002	0
afr	33480	9003	0
afr	33480	9004	0
afr	33480	9005	0
afr	33480	9006	0
afr	33480	9007	0
afr	33480	9008	0
afr	33480	9009	0
afr	33480	9010	0
afr	33480	9011	0
afr	33480	9012	0
afr	33480	9013	0
afr	33480	9014	0
afr	33480	9015	0
afr	33480	9016	0
afr	33480	9017	0
afr	33480	9018	0
afr	33480	9019	0
afr	33480	9020	0
afr	33480	9021	0
afr	33480	9022	0
afr	33480	9023	0
afr	33480	9024	0
afr	33480	9025	0
afr	33480	9026	0
afr	33480	9027	0
afr	33480	9028	0
afr	33480	9029	0
afr	33480	9030	0
afr	33480	9031	0
afr	33480	9032	0
afr	33480	9033	0
afr	33480	9034	0
afr	33480	9035	0
afr	33480	9036	0
afr	33480	9037	0
afr	33480	9038	0
afr	33480	9039	0
afr	33480	9040	0
afr	33480	9041	0
afr	33480	9042	0
afr	33480	9043	0
afr	33480	9044	0
afr	33480	9045	0
afr	33480	9046	0
afr	33480	9047	0
afr	33480	9048	0
afr	33480	9049	0
afr	33480	9050	0
afr	33480	9051	0
afr	33480	9052	0
afr	33480	9053	0
afr	33480	9054	0
afr	33480	9055	0
afr	33480	9056	0
afr	33480	9057	0
afr	33480	9058	0
afr	33480	9059	0
afr	33480	9060	0
afr	33480	9061	0
afr	33480	9062	0
afr	33480	9063	0
afr	33480	9064	0
afr	33480	9065	0
afr	33480	9066	0
afr	33480	9067	0
afr	33480	9068	0
afr	33480	9069	0
afr	33480	9070	0
afr	33480	9071	0
afr	33480	9072	0
afr	33480	9073	0
afr	33480	9074	0
afr	33480	9075	0
afr	33480	9076	0
afr	33480	9077	0
afr	33480	9078	0
afr	33480	9079	0
afr	33480	9080	0
afr	33480	9081	0
afr	33480	9082	0
afr	33480	9083	0
afr	33480	9084	0
afr	33480	9085	0
afr	33480	9086	0
afr	33480	9087	0
afr	33480	9088	0
afr	33480	9089	0
afr	33480	9090	0
afr	33480	9091	0
afr	33480	9092	0
afr	33480	9093	0
afr	33480	9094	0
afr	33480	9095	0
afr	33480	9096	0
afr	33480	9097	0
afr	33480	9098	0
afr	33480	9099	0
afr	33480	9100	0
afr	33480	9101	0
afr	33480	9102	0
afr	33480	9103	0
afr	33480	9104	0
afr	33480	9105	0
afr	33480	9106	0
afr	33480	9107	0
afr	33480	9108	0
afr	33480	9109	0
afr	33480	9110	0
afr	33480	9111	0
afr	33480	9112	0
afr	33480	9113	0
afr	33480	9114	0
afr	33480	9115	0
afr	33480	9116	0
afr	33480	9117	0
afr	33480	9118	0
afr	33480	9119	0
afr	33480	9120	0
afr	33480	9121	0
afr	33480	9122	0
afr	33480	9123	0
afr	33480	9124	0
afr	33480	9125	0
afr	33480	9126	0
afr	33480	9127	0
afr	33480	9128	0
afr	33480	9129	0
afr	33480	9130	0
afr	33480	9131	0
afr	33480	9132	0
afr	33480	9133	0
afr	33480	9134	0
afr	33480	9135	0
afr	33480	9136	0
afr	33480	9137	0
afr	33480	9138	0
afr	33480	9139	0
afr	33480	9140	0
afr	33480	9141	0
afr	33480	9142	0
afr	33480	9143	0
afr	33480	9144	0
afr	33480	9145	0
afr	33480	9146	0
afr	33480	9147	0
afr	33480	9148	0
afr	33480	9149	0
afr	33480	9150	0
afr	33480	9151	0
afr	33480	9152	0
afr	33480	9153	0
afr	33480	9154	0
afr	33480	9155	0
afr	33480	9156	0
afr	33480	9157	0
afr	33480	9158	0
afr	33480	9159	0
afr	33480	9160	0
afr	33480	9161	0
afr	33480	9162	0
afr	33480	9163	0
afr	33480	9164	0
afr	33480	9165	0
afr	33480	9166	0
afr	33480	9167	0
afr	33480	9168	0
afr	33480	9169	0
afr	33480	9170	0
afr	33480	9171	0
afr	33480	9172	0
afr	33480	9173	0
afr	33480	9174	0
afr	33480	9175	0
afr	33480	9176	0
afr	33480	9177	0
afr	33480	9178	0
afr	33480	9179	0
afr	33480	9180	0
afr	33480	9181	0
afr	33480	9182	0
afr	33480	9183	0
afr	33480	9184	0
afr	33480	9185	0
afr	33480	9186	0
afr	33480	9187	0
afr	33480	9188	0
afr	33480	9189	0
afr	33480	9190	0
afr	33480	9191	0
afr	33480	9192	0
afr	33480	9193	0
afr	33480	9194	0
afr	33480	9195	0
afr	33480	9196	0
afr	33480	9197	0
afr	33480	9198	0
afr	33480	9199	0
afr	33480	9200	0
afr	33480	9201	0
afr	33480	9202	0
afr	33480	9203	0
afr	33480	9204	0
afr	33480	9205	0
afr	33480	9206	0
afr	33480	9207	0
afr	33480	9208	0
afr	33480	9209	0
afr	33480	9210	0
afr	33480	9211	0
afr	33480	9212	0
afr	33480	9213	0
afr	33480	9214	0
afr	33480	9215	0
afr	33480	9216	0
afr	33480	9217	0
afr	33480	9218	0
afr	33480	9219	0
afr	33480	9220	0
afr	33480	9221	0
afr	33480	9222	0
afr	33480	9223	0
afr	33480	9224	0
afr	33480	9225	0
afr	33480	9226	0
afr	33480	9227	0
afr	33480	9228	0
afr	33480	9229	0
afr	33480	9230	0
afr	33480	9231	0
afr	33480	9232	0
afr	33480	9233	0
afr	33480	9234	0
afr	33480	9235	0
afr	33480	9236	0
afr	33480	9237	0
afr	33480	9238	0
afr	33480	9239	0
afr	33480	9240	0
afr	33480	9241	0
afr	33480	9242	0
afr	33480	9243	0
afr	33480	9244	0
afr	33480	9245	0
afr	33480	9246	0
afr	33480	9247	0
afr	33480	9248	0
afr	33480	9249	0
afr	33480	9250	0
afr	33480	9251	0
afr	33480	9252	0
afr	33480	9253	0
afr	33480	9254	0
afr	33480	9255	0
afr	33480	9256	0
afr	33480	9257	0
afr	33480	9258	0
afr	33480	9259	0
afr	33480	9260	0
afr	33480	9261	0
afr	33480	9262	0
afr	33480	9263	0
afr	33480	9264	0
afr	33480	9265	0
afr	33480	9266	0
afr	33480	9267	0
afr	33480	9268	0
afr	33480	9269	0
afr	33480	9270	0
afr	33480	9271	0
afr	33480	9272	0
afr	33480	9273	0
afr	33480	9274	0
afr	33480	9275	0
afr	33480	9276	0
afr	33480	9277	0
afr	33480	9278	0
afr	33480	9279	0
afr	33480	9280	0
afr	33480	9281	0
afr	33480	9282	0
afr	33480	9283	0
afr	33480	9284	0
afr	33480	9285	0
afr	33480	9286	0
afr	33480	9287	0
afr	33480	9288	0
afr	33480	9289	0
afr	33480	9290	0
afr	33480	9291	0
afr	33480	9292	0
afr	33480	9293	0
afr	33480	9294	0
afr	33480	9295	0
afr	33480	9296	0
afr	33480	9297	0
afr	33480	9298	0
afr	33480	9299	0
afr	33480	9300	0
afr	33480	9301	0
afr	33480	9302	0
afr	33480	9303	0
afr	33480	9304	0
afr	33480	9305	0
afr	33480	9306	0
afr	33480	9307	0
afr	33480	9308	0
afr	33480	9309	0
afr	33480	9310	0
afr	33480	9311	0
afr	33480	9312	0
afr	33480	9313	0
afr	33480	9314	0
afr	33480	9315	0
afr	33480	9316	0
afr	33480	9317	0
afr	33480	9318	0
afr	33480	9319	0
afr	33480	9320	0
afr	33480	9321	0
afr	33480	9322	0
afr	33480	9323	0
afr	33480	9324	0
afr	33480	9325	0
afr	33480	9326	0
afr	33480	9327	0
afr	33480	9328	0
afr	33480	9329	0
afr	33480	9330	0
afr	33480	9331	0
afr	33480	9332	0
afr	33480	9333	0
afr	33480	9334	0
afr	33480	9335	0
afr	33480	9336	0
afr	33480	9337	0
afr	33480	9338	0
afr	33480	9339	0
afr	33480	9340	0
afr	33480	9341	0
afr	33480	9342	0
afr	33480	9343	0
afr	33480	9344	0
afr	33480	9345	0
afr	33480	9346	0
afr	33480	9347	0
afr	33480	9348	0
afr	33480	9349	0
afr	33480	9350	0
afr	33480	9351	0
afr	33480	9352	0
afr	33480	9353	0
afr	33480	9354	0
afr	33480	9355	0
afr	33480	9356	0
afr	33480	9357	0
afr	33480	9358	0
afr	33480	9359	0
afr	33480	9360	0
afr	33480	9361	0
afr	33480	9362	0
afr	33480	9363	0
afr	33480	9364	0
afr	33480	9365	0
afr	33480	9366	0
afr	33480	9367	0
afr	33480	9368	0
afr	33480	9369	0
afr	33480	9370	0
afr	33480	9371	0
afr	33480	9372	0
afr	33480	9373	0
afr	33480	9374	0
afr	33480	9375	0
afr	33480	9376	0
afr	33480	9377	0
afr	33480	9378	0
afr	33480	9379	0
afr	33480	9380	0
afr	33480	9381	0
afr	33480	9382	0
afr	33480	9383	0
afr	33480	9384	0
afr	33480	9385	0
afr	33480	9386	0
afr	33480	9387	0
afr	33480	9388	0
afr	33480	9389	0
afr	33480	9390	0
afr	33480	9391	0
afr	33480	9392	0
afr	33480	9393	0
afr	33480	9394	0
afr	33480	9395	0
afr	33480	9396	0
afr	33480	9397	0
afr	33480	9398	0
afr	33480	9399	0
afr	33480	9400	0
afr	33480	9401	0
afr	33480	9402	0
afr	33480	9403	0
afr	33480	9404	0
afr	33480	9405	0
afr	33480	9406	0
afr	33480	9407	0
afr	33480	9408	0
afr	33480	9409	0
afr	33480	9410	0
afr	33480	9411	0
afr	33480	9412	0
afr	33480	9413	0
afr	33480	9414	0
afr	33480	9415	0
afr	33480	9416	0
afr	33480	9417	0
afr	33480	9418	0
afr	33480	9419	0
afr	33480	9420	0
afr	33480	9421	0
afr	33480	9422	0
afr	33480	9423	0
afr	33480	9424	0
afr	33480	9425	0
afr	33480	9426	0
afr	33480	9427	0
afr	33480	9428	0
afr	33480	9429	0
afr	33480	9430	0
afr	33480	9431	0
afr	33480	9432	0
afr	33480	9433	0
afr	33480	9434	0
afr	33480	9435	0
afr	33480	9436	0
afr	33480	9437	0
afr	33480	9438	0
afr	33480	9439	0
afr	33480	9440	0
afr	33480	9441	0
afr	33480	9442	0
afr	33480	9443	0
afr	33480	9444	0
afr	33480	9445	0
afr	33480	9446	0
afr	33480	9447	0
afr	33480	9448	0
afr	33480	9449	0
afr	33480	9450	0
afr	33480	9451	0
afr	33480	9452	0
afr	33480	9453	0
afr	33480	9454	0
afr	33480	9455	0
afr	33480	9456	0
afr	33480	9457	0
afr	33480	9458	0
afr	33480	9459	0
afr	33480	9460	0
afr	33480	9461	0
afr	33480	9462	0
afr	33480	9463	0
afr	33480	9464	0
afr	33480	9465	0
afr	33480	9466	0
afr	33480	9467	0
afr	33480	9468	0
afr	33480	9469	0
afr	33480	9470	0
afr	33480	9471	0
afr	33480	9472	0
afr	33480	9473	0
afr	33480	9474	0
afr	33480	9475	0
afr	33480	9476	0
afr	33480	9477	0
afr	33480	9478	0
afr	33480	9479	0
afr	33480	9480	0
afr	33480	9481	0
afr	33480	9482	0
afr	33480	9483	0
afr	33480	9484	0
afr	33480	9485	0
afr	33480	9486	0
afr	33480	9487	0
afr	33480	9488	0
afr	33480	9489	0
afr	33480	9490	0
afr	33480	9491	0
afr	33480	9492	0
afr	33480	9493	0
afr	33480	9494	0
afr	33480	9495	0
afr	33480	9496	0
afr	33480	9497	0
afr	33480	9498	0
afr	33480	9499	0
afr	33480	9500	0
afr	33480	9501	0
afr	33480	9502	0
afr	33480	9503	0
afr	33480	9504	0
afr	33480	9505	0
afr	33480	9506	0
afr	33480	9507	0
afr	33480	9508	0
afr	33480	9509	0
afr	33480	9510	0
afr	33480	9511	0
afr	33480	9512	0
afr	33480	9513	0
afr	33480	9514	0
afr	33480	9515	0
afr	33480	9516	0
afr	33480	9517	0
afr	33480	9518	0
afr	33480	9519	0
afr	33480	9520	0
afr	33480	9521	0
afr	33480	9522	0
afr	33480	9523	0
afr	33480	9524	0
afr	33480	9525	0
afr	33480	9526	0
afr	33480	9527	0
afr	33480	9528	0
afr	33480	9529	0
afr	33480	9530	0
afr	33480	9531	0
afr	33480	9532	0
afr	33480	9533	0
afr	33480	9534	0
afr	33480	9535	0
afr	33480	9536	0
afr	33480	9537	0
afr	33480	9538	0
afr	33480	9539	0
afr	33480	9540	0
afr	33480	9541	0
afr	33480	9542	0
afr	33480	9543	0
afr	33480	9544	0
afr	33480	9545	0
afr	33480	9546	0
afr	33480	9547	0
afr	33480	9548	0
afr	33480	9549	0
afr	33480	9550	0
afr	33480	9551	0
afr	33480	9552	0
afr	33480	9553	0
afr	33480	9554	0
afr	33480	9555	0
afr	33480	9556	0
afr	33480	9557	0
afr	33480	9558	0
afr	33480	9559	0
afr	33480	9560	0
afr	33480	9561	0
afr	33480	9562	0
afr	33480	9563	0
afr	33480	9564	0
afr	33480	9565	0
afr	33480	9566	0
afr	33480	9567	0
afr	33480	9568	0
afr	33480	9569	0
afr	33480	9570	0
afr	33480	9571	0
afr	33480	9572	0
afr	33480	9573	0
afr	33480	9574	0
afr	33480	9575	0
afr	33480	9576	0
afr	33480	9577	0
afr	33480	9578	0
afr	33480	9579	0
afr	33480	9580	0
afr	33480	9581	0
afr	33480	9582	0
afr	33480	9583	0
afr	33480	9584	0
afr	33480	9585	0
afr	33480	9586	0
afr	33480	9587	0
afr	33480	9588	0
afr	33480	9589	0
afr	33480	9590	0
afr	33480	9591	0
afr	33480	9592	0
afr	33480	9593	0
afr	33480	9594	0
afr	33480	9595	0
afr	33480	9596	0
afr	33480	9597	0
afr	33480	9598	0
afr	33480	9599	0
afr	33480	9600	0
afr	33480	9601	0
afr	33480	9602	0
afr	33480	9603	0
afr	33480	9604	0
afr	33480	9605	0
afr	33480	9606	0
afr	33480	9607	0
afr	33480	9608	0
afr	33480	9609	0
afr	33480	9610	0
afr	33480	9611	0
afr	33480	9612	0
afr	33480	9613	0
afr	33480	9614	0
afr	33480	9615	0
afr	33480	9616	0
afr	33480	9617	0
afr	33480	9618	0
afr	33480	9619	0
afr	33480	9620	0
afr	33480	9621	0
afr	33480	9622	0
afr	33480	9623	0
afr	33480	9624	0
afr	33480	9625	0
afr	33480	9626	0
afr	33480	9627	0
afr	33480	9628	0
afr	33480	9629	0
afr	33480	9630	0
afr	33480	9631	0
afr	33480	9632	0
afr	33480	9633	0
afr	33480	9634	0
afr	33480	9635	0
afr	33480	9636	0
afr	33480	9637	0
afr	33480	9638	0
afr	33480	9639	0
afr	33480	9640	0
afr	33480	9641	0
afr	33480	9642	0
afr	33480	9643	0
afr	33480	9644	0
afr	33480	9645	0
afr	33480	9646	0
afr	33480	9647	0
afr	33480	9648	0
afr	33480	9649	0
afr	33480	9650	0
afr	33480	9651	0
afr	33480	9652	0
afr	33480	9653	0
afr	33480	9654	0
afr	33480	9655	0
afr	33480	9656	0
afr	33480	9657	0
afr	33480	9658	0
afr	33480	9659	0
afr	33480	9660	0
afr	33480	9661	0
afr	33480	9662	0
afr	33480	9663	0
afr	33480	9664	0
afr	33480	9665	0
afr	33480	9666	0
afr	33480	9667	0
afr	33480	9668	0
afr	33480	9669	0
afr	33480	9670	0
afr	33480	9671	0
afr	33480	9672	0
afr	33480	9673	0
afr	33480	9674	0
afr	33480	9675	0
afr	33480	9676	0
afr	33480	9677	0
afr	33480	9678	0
afr	33480	9679	0
afr	33480	9680	0
afr	33480	9681	0
afr	33480	9682	0
afr	33480	9683	0
afr	33480	9684	0
afr	33480	9685	0
afr	33480	9686	0
afr	33480	9687	0
afr	33480	9688	0
afr	33480	9689	0
afr	33480	9690	0
afr	33480	9691	0
afr	33480	9692	0
afr	33480	9693	0
afr	33480	9694	0
afr	33480	9695	0
afr	33480	9696	0
afr	33480	9697	0
afr	33480	9698	0
afr	33480	9699	0
afr	33480	9700	0
afr	33480	9701	0
afr	33480	9702	0
afr	33480	9703	0
afr	33480	9704	0
afr	33480	9705	0
afr	33480	9706	0
afr	33480	9707	0
afr	33480	9708	0
afr	33480	9709	0
afr	33480	9710	0
afr	33480	9711	0
afr	33480	9712	0
afr	33480	9713	0
afr	33480	9714	0
afr	33480	9715	0
afr	33480	9716	0
afr	33480	9717	0
afr	33480	9718	0
afr	33480	9719	0
afr	33480	9720	0
afr	33480	9721	0
afr	33480	9722	0
afr	33480	9723	0
afr	33480	9724	0
afr	33480	9725	0
afr	33480	9726	0
afr	33480	9727	0
afr	33480	9728	0
afr	33480	9729	0
afr	33480	9730	0
afr	33480	9731	0
afr	33480	9732	0
afr	33480	9733	0
afr	33480	9734	0
afr	33480	9735	0
afr	33480	9736	0
afr	33480	9737	0
afr	33480	9738	0
afr	33480	9739	0
afr	33480	9740	0
afr	33480	9741	0
afr	33480	9742	0
afr	33480	9743	0
afr	33480	9744	0
afr	33480	9745	0
afr	33480	9746	0
afr	33480	9747	0
afr	33480	9748	0
afr	33480	9749	0
afr	33480	9750	0
afr	33480	9751	0
afr	33480	9752	0
afr	33480	9753	0
afr	33480	9754	0
afr	33480	9755	0
afr	33480	9756	0
afr	33480	9757	0
afr	33480	9758	0
afr	33480	9759	0
afr	33480	9760	0
afr	33480	9761	0
afr	33480	9762	0
afr	33480	9763	0
afr	33480	9764	0
afr	33480	9765	0
afr	33480	9766	0
afr	33480	9767	0
afr	33480	9768	0
afr	33480	9769	0
afr	33480	9770	0
afr	33480	9771	0
afr	33480	9772	0
afr	33480	9773	0
afr	33480	9774	0
afr	33480	9775	0
afr	33480	9776	0
afr	33480	9777	0
afr	33480	9778	0
afr	33480	9779	0
afr	33480	9780	0
afr	33480	9781	0
afr	33480	9782	0
afr	33480	9783	0
afr	33480	9784	0
afr	33480	9785	0
afr	33480	9786	0
afr	33480	9787	0
afr	33480	9788	0
afr	33480	9789	0
afr	33480	9790	0
afr	33480	9791	0
afr	33480	9792	0
afr	33480	9793	0
afr	33480	9794	0
afr	33480	9795	0
afr	33480	9796	0
afr	33480	9797	0
afr	33480	9798	0
afr	33480	9799	0
afr	33480	9800	0
afr	33480	9801	0
afr	33480	9802	0
afr	33480	9803	0
afr	33480	9804	0
afr	33480	9805	0
afr	33480	9806	0
afr	33480	9807	0
afr	33480	9808	0
afr	33480	9809	0
afr	33480	9810	0
afr	33480	9811	0
afr	33480	9812	0
afr	33480	9813	0
afr	33480	9814	0
afr	33480	9815	0
afr	33480	9816	0
afr	33480	9817	0
afr	33480	9818	0
afr	33480	9819	0
afr	33480	9820	0
afr	33480	9821	0
afr	33480	9822	0
afr	33480	9823	0
afr	33480	9824	0
afr	33480	9825	0
afr	33480	9826	0
afr	33480	9827	0
afr	33480	9828	0
afr	33480	9829	0
afr	33480	9830	0
afr	33480	9831	0
afr	33480	9832	0
afr	33480	9833	0
afr	33480	9834	0
afr	33480	9835	0
afr	33480	9836	0
afr	33480	9837	0
afr	33480	9838	0
afr	33480	9839	0
afr	33480	9840	0
afr	33480	9841	0
afr	33480	9842	0
afr	33480	9843	0
afr	33480	9844	0
afr	33480	9845	0
afr	33480	9846	0
afr	33480	9847	0
afr	33480	9848	0
afr	33480	9849	0
afr	33480	9850	0
afr	33480	9851	0
afr	33480	9852	0
afr	33480	9853	0
afr	33480	9854	0
afr	33480	9855	0
afr	33480	9856	0
afr	33480	9857	0
afr	33480	9858	0
afr	33480	9859	0
afr	33480	9860	0
afr	33480	9861	0
afr	33480	9862	0
afr	33480	9863	0
afr	33480	9864	0
afr	33480	9865	0
afr	33480	9866	0
afr	33480	9867	0
afr	33480	9868	0
afr	33480	9869	0
afr	33480	9870	0
afr	33480	9871	0
afr	33480	9872	0
afr	33480	9873	0
afr	33480	9874	0
afr	33480	9875	0
afr	33480	9876	0
afr	33480	9877	0
afr	33480	9878	0
afr	33480	9879	0
afr	33480	9880	0
afr	33480	9881	0
afr	33480	9882	0
afr	33480	9883	0
afr	33480	9884	0
afr	33480	9885	0
afr	33480	9886	0
afr	33480	9887	0
afr	33480	9888	0
afr	33480	9889	0
afr	33480	9890	0
afr	33480	9891	0
afr	33480	9892	0
afr	33480	9893	0
afr	33480	9894	0
afr	33480	9895	0
afr	33480	9896	0
afr	33480	9897	0
afr	33480	9898	0
afr	33480	9899	0
afr	33480	9900	0
afr	33480	9901	0
afr	33480	9902	0
afr	33480	9903	0
afr	33480	9904	0
afr	33480	9905	0
afr	33480	9906	0
afr	33480	9907	0
afr	33480	9908	0
